Summary_id, event_id, mean, standard_deviation, exposure_value
16, 700055, 0.000000, 0.000000, 0.000000
17, 700055, 0.000000, 0.000000, 0.000000
18, 700055, 293.049408, 2089.949951, 929730.000000
19, 700055, 0.000000, 0.000000, 0.000000
20, 700055, 0.000000, 0.000000, 0.000000
1, 700158, 3135.428223, 5957.794434, 62000.000000
2, 700158, 0.000000, 0.000000, 0.000000
3, 700158, 15416.802734, 13565.784180, 415543.937500
4, 700158, 2951.673096, 6379.639160, 138156.718750
5, 700158, 5963.870117, 11321.053711, 219837.000000
6, 700158, 1502.569580, 2836.474121, 26947.970703
7, 700158, 2602.942139, 4636.653320, 87186.000000
8, 700158, 2184.838867, 4017.841064, 36000.000000
9, 700158, 0.000000, 0.000000, 0.000000
10, 700158, 0.000000, 0.000000, 0.000000
11, 700158, 0.000000, 0.000000, 0.000000
12, 700158, 0.000000, 0.000000, 0.000000
13, 700158, 0.000000, 0.000000, 0.000000
14, 700158, 0.000000, 0.000000, 0.000000
15, 700158, 0.000000, 0.000000, 0.000000
16, 700158, 0.000000, 0.000000, 0.000000
17, 700158, 0.000000, 0.000000, 0.000000
18, 700158, 0.000000, 0.000000, 0.000000
19, 700158, 231.846802, 718.978088, 7500.000000
20, 700158, 14283.472656, 47328.722656, 575000.000000
1, 700163, 0.000000, 0.000000, 0.000000
2, 700163, 1744.694702, 5679.294434, 66020.000000
3, 700163, 3623.360840, 7013.155762, 415543.937500
4, 700163, 1664.216431, 4451.114258, 138156.718750
5, 700163, 1095.347900, 4228.879395, 219837.000000
6, 700163, 0.000000, 0.000000, 0.000000
7, 700163, 0.000000, 0.000000, 0.000000
8, 700163, 0.000000, 0.000000, 0.000000
9, 700163, 0.000000, 0.000000, 0.000000
10, 700163, 0.000000, 0.000000, 0.000000
11, 700163, 0.000000, 0.000000, 0.000000
12, 700163, 4984.358398, 10974.692383, 349701.968750
13, 700163, 1830.656982, 4280.255859, 159591.421875
14, 700163, 2043.081665, 8652.446289, 236585.000000
15, 700163, 2240.123047, 7620.061523, 476871.031250
16, 700163, 3219.494141, 8686.504883, 352756.000000
17, 700163, 2766.290283, 6148.748047, 174428.609375
18, 700163, 24397.312500, 35470.703125, 929730.000000
19, 700163, 0.000000, 0.000000, 7500.000000
20, 700163, 0.000000, 0.000000, 575000.000000
1, 700258, 4219.345703, 7284.204590, 62000.000000
2, 700258, 472.821136, 2373.336670, 66020.000000
3, 700258, 19387.962891, 16305.266602, 415543.937500
4, 700258, 4967.512695, 8849.266602, 138156.718750
5, 700258, 7761.083008, 13148.580078, 219837.000000
6, 700258, 1442.807129, 3277.470947, 26947.970703
7, 700258, 2716.416260, 4536.289062, 87186.000000
8, 700258, 2363.677979, 4288.525391, 36000.000000
9, 700258, 187.571548, 1009.505981, 180684.000000
10, 700258, 59.244541, 592.445435, 171182.406250
11, 700258, 139.328812, 1021.988831, 137875.000000
12, 700258, 1525.423584, 4632.004395, 349701.968750
13, 700258, 610.672852, 2308.860840, 159591.421875
14, 700258, 110.750282, 1056.738159, 236585.000000
15, 700258, 708.566895, 3496.134277, 476871.031250
16, 700258, 1322.042358, 5357.299805, 352756.000000
17, 700258, 1015.104858, 3799.413330, 174428.609375
18, 700258, 10190.765625, 20205.853516, 929730.000000
19, 700258, 408.281921, 957.473816, 7500.000000
20, 700258, 7206.279785, 32460.916016, 575000.000000
1, 700268, 4232.862305, 7751.666504, 62000.000000
2, 700268, 0.000000, 0.000000, 0.000000
3, 700268, 0.000000, 0.000000, 0.000000
4, 700268, 0.000000, 0.000000, 0.000000
5, 700268, 0.000000, 0.000000, 0.000000
6, 700268, 669.179321, 1801.975708, 26947.970703
7, 700268, 1342.132202, 2632.863525, 87186.000000
8, 700268, 935.817017, 2903.109131, 36000.000000
9, 700268, 0.000000, 0.000000, 0.000000
10, 700268, 0.000000, 0.000000, 0.000000
11, 700268, 0.000000, 0.000000, 0.000000
12, 700268, 0.000000, 0.000000, 0.000000
13, 700268, 0.000000, 0.000000, 0.000000
14, 700268, 0.000000, 0.000000, 0.000000
15, 700268, 0.000000, 0.000000, 0.000000
16, 700268, 0.000000, 0.000000, 0.000000
17, 700268, 0.000000, 0.000000, 0.000000
18, 700268, 0.000000, 0.000000, 0.000000
19, 700268, 0.000000, 0.000000, 0.000000
20, 700268, 0.000000, 0.000000, 0.000000
1, 700288, 0.000000, 0.000000, 0.000000
2, 700288, 3470.913086, 8217.121094, 66020.000000
3, 700288, 0.000000, 0.000000, 0.000000
4, 700288, 0.000000, 0.000000, 0.000000
5, 700288, 0.000000, 0.000000, 0.000000
6, 700288, 0.000000, 0.000000, 0.000000
7, 700288, 0.000000, 0.000000, 0.000000
8, 700288, 0.000000, 0.000000, 0.000000
9, 700288, 0.000000, 0.000000, 0.000000
10, 700288, 0.000000, 0.000000, 0.000000
11, 700288, 0.000000, 0.000000, 0.000000
12, 700288, 9648.753906, 14331.249023, 349701.968750
13, 700288, 4036.707520, 6476.916016, 159591.421875
14, 700288, 1764.612671, 7620.161133, 236585.000000
15, 700288, 7758.201172, 18120.607422, 476871.031250
16, 700288, 10143.816406, 16114.995117, 352756.000000
17, 700288, 4039.156982, 7453.447754, 174428.609375
18, 700288, 20315.820312, 31948.958984, 929730.000000
19, 700288, 0.000000, 0.000000, 0.000000
20, 700288, 0.000000, 0.000000, 0.000000
1, 700301, 0.000000, 0.000000, 0.000000
2, 700301, 3654.288818, 8101.773438, 66020.000000
3, 700301, 18185.681641, 16475.505859, 415543.937500
4, 700301, 6351.714844, 8716.435547, 138156.718750
5, 700301, 9417.953125, 12979.125000, 219837.000000
6, 700301, 0.000000, 0.000000, 0.000000
7, 700301, 0.000000, 0.000000, 0.000000
8, 700301, 0.000000, 0.000000, 0.000000
9, 700301, 0.000000, 0.000000, 0.000000
10, 700301, 0.000000, 0.000000, 0.000000
11, 700301, 0.000000, 0.000000, 0.000000
12, 700301, 12812.616211, 17322.900391, 349701.968750
13, 700301, 6105.612305, 7906.567871, 159591.421875
14, 700301, 3057.362305, 10482.617188, 236585.000000
15, 700301, 6426.331055, 15189.039062, 476871.031250
16, 700301, 6618.825684, 14330.746094, 352756.000000
17, 700301, 4153.596680, 8442.369141, 174428.609375
18, 700301, 26922.144531, 37091.250000, 929730.000000
19, 700301, 110.625374, 491.898590, 7500.000000
20, 700301, 6666.328125, 34786.324219, 575000.000000
1, 700303, 0.000000, 0.000000, 0.000000
2, 700303, 152.227921, 1296.739380, 66020.000000
3, 700303, 0.000000, 0.000000, 0.000000
4, 700303, 0.000000, 0.000000, 0.000000
5, 700303, 0.000000, 0.000000, 0.000000
6, 700303, 0.000000, 0.000000, 0.000000
7, 700303, 0.000000, 0.000000, 0.000000
8, 700303, 0.000000, 0.000000, 0.000000
9, 700303, 0.000000, 0.000000, 0.000000
10, 700303, 0.000000, 0.000000, 0.000000
11, 700303, 0.000000, 0.000000, 0.000000
12, 700303, 419.598328, 2199.239746, 349701.968750
13, 700303, 148.427307, 576.099792, 159591.421875
14, 700303, 82.598175, 825.981750, 236585.000000
15, 700303, 142.473221, 1424.732300, 476871.031250
16, 700303, 97.165588, 971.655884, 352756.000000
17, 700303, 75.494164, 537.599792, 174428.609375
18, 700303, 0.000000, 0.000000, 0.000000
19, 700303, 0.000000, 0.000000, 0.000000
20, 700303, 0.000000, 0.000000, 0.000000
1, 800012, 0.000000, 0.000000, 0.000000
2, 800012, 24.718647, 247.186478, 66020.000000
3, 800012, 0.000000, 0.000000, 0.000000
4, 800012, 0.000000, 0.000000, 0.000000
5, 800012, 0.000000, 0.000000, 0.000000
6, 800012, 0.000000, 0.000000, 0.000000
7, 800012, 0.000000, 0.000000, 0.000000
8, 800012, 0.000000, 0.000000, 0.000000
9, 800012, 0.000000, 0.000000, 0.000000
10, 800012, 0.000000, 0.000000, 0.000000
11, 800012, 0.000000, 0.000000, 0.000000
12, 800012, 481.764038, 2332.982910, 349701.968750
13, 800012, 229.392303, 1040.630981, 159591.421875
14, 800012, 54.833897, 507.437225, 236585.000000
15, 800012, 774.760010, 4034.865723, 476871.031250
16, 800012, 606.716492, 3786.418701, 352756.000000
17, 800012, 407.759521, 2470.909180, 174428.609375
18, 800012, 0.000000, 0.000000, 0.000000
19, 800012, 0.000000, 0.000000, 0.000000
20, 800012, 0.000000, 0.000000, 0.000000
1, 800019, 0.000000, 0.000000, 0.000000
2, 800019, 0.000000, 0.000000, 0.000000
3, 800019, 0.000000, 0.000000, 0.000000
4, 800019, 0.000000, 0.000000, 0.000000
5, 800019, 0.000000, 0.000000, 0.000000
6, 800019, 0.000000, 0.000000, 0.000000
7, 800019, 0.000000, 0.000000, 0.000000
8, 800019, 0.000000, 0.000000, 0.000000
9, 800019, 0.000000, 0.000000, 0.000000
10, 800019, 0.000000, 0.000000, 0.000000
11, 800019, 0.000000, 0.000000, 0.000000
12, 800019, 0.000000, 0.000000, 0.000000
13, 800019, 0.000000, 0.000000, 0.000000
14, 800019, 0.000000, 0.000000, 0.000000
15, 800019, 0.000000, 0.000000, 0.000000
16, 800019, 0.000000, 0.000000, 0.000000
17, 800019, 0.000000, 0.000000, 0.000000
18, 800019, 1400.470825, 6488.445801, 929730.000000
19, 800019, 0.000000, 0.000000, 0.000000
20, 800019, 0.000000, 0.000000, 0.000000
1, 800028, 0.000000, 0.000000, 0.000000
2, 800028, 0.977528, 7.132368, 66020.000000
3, 800028, 0.000000, 0.000000, 415543.937500
4, 800028, 93.922302, 681.181580, 138156.718750
5, 800028, 0.000000, 0.000000, 219837.000000
6, 800028, 0.000000, 0.000000, 0.000000
7, 800028, 0.000000, 0.000000, 0.000000
8, 800028, 0.000000, 0.000000, 0.000000
9, 800028, 0.000000, 0.000000, 0.000000
10, 800028, 0.000000, 0.000000, 0.000000
11, 800028, 0.000000, 0.000000, 0.000000
12, 800028, 72.973763, 729.737671, 349701.968750
13, 800028, 67.537056, 476.356934, 159591.421875
14, 800028, 0.000000, 0.000000, 236585.000000
15, 800028, 0.000000, 0.000000, 476871.031250
16, 800028, 328.839478, 1843.041504, 352756.000000
17, 800028, 199.015274, 1007.002686, 174428.609375
18, 800028, 241.944290, 1900.441162, 929730.000000
19, 800028, 0.000000, 0.000000, 0.000000
20, 800028, 0.000000, 0.000000, 0.000000
1, 800069, 57.218662, 487.238983, 62000.000000
2, 800069, 0.000000, 0.000000, 0.000000
3, 800069, 0.000000, 0.000000, 0.000000
4, 800069, 0.000000, 0.000000, 0.000000
5, 800069, 0.000000, 0.000000, 0.000000
6, 800069, 0.000000, 0.000000, 0.000000
7, 800069, 0.000000, 0.000000, 0.000000
8, 800069, 0.000000, 0.000000, 0.000000
9, 800069, 0.000000, 0.000000, 0.000000
10, 800069, 0.000000, 0.000000, 0.000000
11, 800069, 0.000000, 0.000000, 0.000000
12, 800069, 0.000000, 0.000000, 0.000000
13, 800069, 0.000000, 0.000000, 0.000000
14, 800069, 0.000000, 0.000000, 0.000000
15, 800069, 0.000000, 0.000000, 0.000000
16, 800069, 0.000000, 0.000000, 0.000000
17, 800069, 0.000000, 0.000000, 0.000000
18, 800069, 0.000000, 0.000000, 0.000000
19, 800069, 0.000000, 0.000000, 0.000000
20, 800069, 0.000000, 0.000000, 0.000000
1, 800140, 0.000000, 0.000000, 0.000000
2, 800140, 4121.096680, 8394.968750, 66020.000000
3, 800140, 0.000000, 0.000000, 0.000000
4, 800140, 0.000000, 0.000000, 0.000000
5, 800140, 0.000000, 0.000000, 0.000000
6, 800140, 0.000000, 0.000000, 0.000000
7, 800140, 0.000000, 0.000000, 0.000000
8, 800140, 0.000000, 0.000000, 0.000000
9, 800140, 0.000000, 0.000000, 0.000000
10, 800140, 0.000000, 0.000000, 0.000000
11, 800140, 0.000000, 0.000000, 0.000000
12, 800140, 12668.186523, 16534.601562, 349701.968750
13, 800140, 5097.681152, 6871.494629, 159591.421875
14, 800140, 2616.504395, 8638.439453, 236585.000000
15, 800140, 7414.042480, 18994.193359, 476871.031250
16, 800140, 11994.103516, 20209.615234, 352756.000000
17, 800140, 4265.097168, 9050.408203, 174428.609375
18, 800140, 19080.664062, 32862.074219, 929730.000000
19, 800140, 0.000000, 0.000000, 0.000000
20, 800140, 0.000000, 0.000000, 0.000000
1, 800167, 0.000000, 0.000000, 0.000000
2, 800167, 0.000000, 0.000000, 0.000000
3, 800167, 0.000000, 0.000000, 0.000000
4, 800167, 0.000000, 0.000000, 0.000000
5, 800167, 0.000000, 0.000000, 0.000000
6, 800167, 0.000000, 0.000000, 0.000000
7, 800167, 0.000000, 0.000000, 0.000000
8, 800167, 0.000000, 0.000000, 0.000000
9, 800167, 17128.494141, 16207.416016, 180684.000000
10, 800167, 13314.878906, 17238.169922, 171182.406250
11, 800167, 9805.278320, 17879.396484, 137875.000000
12, 800167, 0.000000, 0.000000, 0.000000
13, 800167, 0.000000, 0.000000, 0.000000
14, 800167, 0.000000, 0.000000, 0.000000
15, 800167, 0.000000, 0.000000, 0.000000
16, 800167, 0.000000, 0.000000, 0.000000
17, 800167, 0.000000, 0.000000, 0.000000
18, 800167, 0.000000, 0.000000, 0.000000
19, 800167, 0.000000, 0.000000, 0.000000
20, 800167, 0.000000, 0.000000, 0.000000
1, 800210, 0.000000, 0.000000, 0.000000
2, 800210, 4840.824219, 8705.373047, 66020.000000
3, 800210, 0.000000, 0.000000, 0.000000
4, 800210, 0.000000, 0.000000, 0.000000
5, 800210, 0.000000, 0.000000, 0.000000
6, 800210, 0.000000, 0.000000, 0.000000
7, 800210, 0.000000, 0.000000, 0.000000
8, 800210, 0.000000, 0.000000, 0.000000
9, 800210, 0.000000, 0.000000, 0.000000
10, 800210, 0.000000, 0.000000, 0.000000
11, 800210, 0.000000, 0.000000, 0.000000
12, 800210, 14395.549805, 16222.342773, 349701.968750
13, 800210, 5748.541992, 7951.346191, 159591.421875
14, 800210, 1542.816772, 5816.209961, 236585.000000
15, 800210, 6878.325195, 15581.544922, 476871.031250
16, 800210, 6825.642090, 14267.188477, 352756.000000
17, 800210, 5651.613770, 9556.512695, 174428.609375
18, 800210, 0.000000, 0.000000, 0.000000
19, 800210, 0.000000, 0.000000, 0.000000
20, 800210, 0.000000, 0.000000, 0.000000
1, 800258, 0.000000, 0.000000, 0.000000
2, 800258, 5246.081055, 9033.298828, 66020.000000
3, 800258, 0.000000, 0.000000, 0.000000
4, 800258, 0.000000, 0.000000, 0.000000
5, 800258, 0.000000, 0.000000, 0.000000
6, 800258, 0.000000, 0.000000, 0.000000
7, 800258, 0.000000, 0.000000, 0.000000
8, 800258, 0.000000, 0.000000, 0.000000
9, 800258, 0.000000, 0.000000, 0.000000
10, 800258, 0.000000, 0.000000, 0.000000
11, 800258, 0.000000, 0.000000, 0.000000
12, 800258, 15886.088867, 17272.861328, 349701.968750
13, 800258, 5285.208984, 7484.834961, 159591.421875
14, 800258, 1839.852173, 6851.193848, 236585.000000
15, 800258, 5737.709473, 13506.899414, 476871.031250
16, 800258, 8537.886719, 17040.843750, 352756.000000
17, 800258, 4584.326172, 8328.496094, 174428.609375
18, 800258, 0.000000, 0.000000, 0.000000
19, 800258, 0.000000, 0.000000, 0.000000
20, 800258, 0.000000, 0.000000, 0.000000
1, 800270, 0.000000, 0.000000, 0.000000
2, 800270, 237.989136, 1749.278076, 66020.000000
3, 800270, 15510.610352, 14488.333984, 415543.937500
4, 800270, 5936.939941, 8633.791992, 138156.718750
5, 800270, 7389.573730, 12530.686523, 219837.000000
6, 800270, 16.796829, 167.968292, 26947.970703
7, 800270, 221.131134, 872.535339, 87186.000000
8, 800270, 118.381943, 642.493469, 36000.000000
9, 800270, 0.000000, 0.000000, 0.000000
10, 800270, 0.000000, 0.000000, 0.000000
11, 800270, 0.000000, 0.000000, 0.000000
12, 800270, 1120.989746, 3916.033936, 349701.968750
13, 800270, 221.582672, 995.334167, 159591.421875
14, 800270, 0.000000, 0.000000, 236585.000000
15, 800270, 218.453873, 1563.765503, 476871.031250
16, 800270, 698.901489, 4121.204102, 352756.000000
17, 800270, 327.718994, 1950.188843, 174428.609375
18, 800270, 12154.113281, 25315.671875, 929730.000000
19, 800270, 155.250092, 603.561279, 7500.000000
20, 800270, 11494.824219, 48994.074219, 575000.000000
1, 800276, 1576.433594, 4392.604980, 62000.000000
2, 800276, 1409.065186, 4665.036133, 66020.000000
3, 800276, 16411.560547, 14274.877930, 415543.937500
4, 800276, 5720.295410, 8925.510742, 138156.718750
5, 800276, 8776.902344, 14123.469727, 219837.000000
6, 800276, 1432.448853, 2968.948242, 26947.970703
7, 800276, 2473.814941, 3987.196777, 87186.000000
8, 800276, 1846.206299, 3753.479004, 36000.000000
9, 800276, 0.000000, 0.000000, 0.000000
10, 800276, 0.000000, 0.000000, 0.000000
11, 800276, 0.000000, 0.000000, 0.000000
12, 800276, 2077.431885, 5298.421387, 349701.968750
13, 800276, 1729.207153, 4157.903320, 159591.421875
14, 800276, 140.014877, 1291.113281, 236585.000000
15, 800276, 1383.052246, 7106.115234, 476871.031250
16, 800276, 206.327713, 1129.682617, 352756.000000
17, 800276, 262.942749, 1510.962524, 174428.609375
18, 800276, 16363.266602, 26798.490234, 929730.000000
19, 800276, 356.264099, 855.176758, 7500.000000
20, 800276, 8796.478516, 41246.136719, 575000.000000
1, 900022, 0.000000, 0.000000, 0.000000
2, 900022, 2374.996826, 6829.121582, 66020.000000
3, 900022, 0.000000, 0.000000, 0.000000
4, 900022, 0.000000, 0.000000, 0.000000
5, 900022, 0.000000, 0.000000, 0.000000
6, 900022, 0.000000, 0.000000, 0.000000
7, 900022, 0.000000, 0.000000, 0.000000
8, 900022, 0.000000, 0.000000, 0.000000
9, 900022, 0.000000, 0.000000, 0.000000
10, 900022, 0.000000, 0.000000, 0.000000
11, 900022, 0.000000, 0.000000, 0.000000
12, 900022, 14173.002930, 18840.316406, 349701.968750
13, 900022, 5848.392578, 8298.541992, 159591.421875
14, 900022, 2203.791992, 10117.473633, 236585.000000
15, 900022, 3864.847900, 14287.632812, 476871.031250
16, 900022, 10951.063477, 17553.259766, 352756.000000
17, 900022, 4880.423828, 9564.082031, 174428.609375
18, 900022, 21889.089844, 28992.828125, 929730.000000
19, 900022, 0.000000, 0.000000, 0.000000
20, 900022, 0.000000, 0.000000, 0.000000
1, 900082, 0.000000, 0.000000, 0.000000
2, 900082, 0.000000, 0.000000, 0.000000
3, 900082, 0.000000, 0.000000, 0.000000
4, 900082, 0.000000, 0.000000, 0.000000
5, 900082, 0.000000, 0.000000, 0.000000
6, 900082, 0.000000, 0.000000, 0.000000
7, 900082, 0.000000, 0.000000, 0.000000
8, 900082, 0.000000, 0.000000, 0.000000
9, 900082, 0.000000, 0.000000, 0.000000
10, 900082, 0.000000, 0.000000, 0.000000
11, 900082, 0.000000, 0.000000, 0.000000
12, 900082, 0.000000, 0.000000, 0.000000
13, 900082, 0.000000, 0.000000, 0.000000
14, 900082, 0.000000, 0.000000, 236585.000000
15, 900082, 0.000000, 0.000000, 476871.031250
16, 900082, 0.000000, 0.000000, 352756.000000
17, 900082, 37.247982, 372.479858, 174428.609375
18, 900082, 2120.629150, 7426.797852, 929730.000000
19, 900082, 0.000000, 0.000000, 7500.000000
20, 900082, 0.000000, 0.000000, 575000.000000
1, 900124, 0.000000, 0.000000, 0.000000
2, 900124, 0.000000, 0.000000, 66020.000000
3, 900124, 0.000000, 0.000000, 0.000000
4, 900124, 0.000000, 0.000000, 0.000000
5, 900124, 0.000000, 0.000000, 0.000000
6, 900124, 0.000000, 0.000000, 0.000000
7, 900124, 0.000000, 0.000000, 0.000000
8, 900124, 0.000000, 0.000000, 0.000000
9, 900124, 0.000000, 0.000000, 0.000000
10, 900124, 0.000000, 0.000000, 0.000000
11, 900124, 0.000000, 0.000000, 0.000000
12, 900124, 0.000000, 0.000000, 349701.968750
13, 900124, 0.000000, 0.000000, 159591.421875
14, 900124, 0.000000, 0.000000, 236585.000000
15, 900124, 165.256302, 1652.563110, 476871.031250
16, 900124, 0.000000, 0.000000, 352756.000000
17, 900124, 23.932117, 239.321167, 174428.609375
18, 900124, 0.000000, 0.000000, 0.000000
19, 900124, 0.000000, 0.000000, 0.000000
20, 900124, 0.000000, 0.000000, 0.000000
1, 900171, 0.000000, 0.000000, 0.000000
2, 900171, 0.000000, 0.000000, 0.000000
3, 900171, 0.000000, 0.000000, 0.000000
4, 900171, 0.000000, 0.000000, 0.000000
5, 900171, 0.000000, 0.000000, 0.000000
6, 900171, 0.000000, 0.000000, 0.000000
7, 900171, 0.000000, 0.000000, 0.000000
8, 900171, 0.000000, 0.000000, 0.000000
9, 900171, 0.000000, 0.000000, 0.000000
10, 900171, 0.000000, 0.000000, 0.000000
11, 900171, 0.000000, 0.000000, 0.000000
12, 900171, 0.000000, 0.000000, 0.000000
13, 900171, 0.000000, 0.000000, 0.000000
14, 900171, 0.000000, 0.000000, 0.000000
15, 900171, 0.000000, 0.000000, 0.000000
16, 900171, 0.000000, 0.000000, 0.000000
17, 900171, 0.000000, 0.000000, 0.000000
18, 900171, 3060.313477, 10236.178711, 929730.000000
19, 900171, 0.000000, 0.000000, 0.000000
20, 900171, 0.000000, 0.000000, 0.000000
1, 900203, 1758.928467, 4706.644043, 62000.000000
2, 900203, 0.000000, 0.000000, 0.000000
3, 900203, 17136.214844, 13336.155273, 415543.937500
4, 900203, 5376.676758, 8026.613770, 138156.718750
5, 900203, 7444.266113, 12968.453125, 219837.000000
6, 900203, 871.939087, 2266.375244, 26947.970703
7, 900203, 2031.084961, 3619.394287, 87186.000000
8, 900203, 1439.711426, 3391.617920, 36000.000000
9, 900203, 11047.190430, 14257.061523, 180684.000000
10, 900203, 12174.784180, 13680.712891, 171182.406250
11, 900203, 9045.511719, 15848.375977, 137875.000000
12, 900203, 0.000000, 0.000000, 0.000000
13, 900203, 0.000000, 0.000000, 0.000000
14, 900203, 0.000000, 0.000000, 0.000000
15, 900203, 0.000000, 0.000000, 0.000000
16, 900203, 0.000000, 0.000000, 0.000000
17, 900203, 0.000000, 0.000000, 0.000000
18, 900203, 0.000000, 0.000000, 0.000000
19, 900203, 208.366913, 723.285889, 7500.000000
20, 900203, 18947.689453, 62241.648438, 575000.000000
1, 900233, 4385.187012, 6529.326172, 62000.000000
2, 900233, 4220.634277, 9447.255859, 66020.000000
3, 900233, 17791.804688, 18640.419922, 415543.937500
4, 900233, 7458.716309, 9783.180664, 138156.718750
5, 900233, 7964.261719, 14370.866211, 219837.000000
6, 900233, 1325.372070, 2837.387695, 26947.970703
7, 900233, 3457.989990, 4652.059570, 87186.000000
8, 900233, 2062.632812, 3793.359131, 36000.000000
9, 900233, 11749.272461, 14965.177734, 180684.000000
