summary_id,  period_no, event_id, mean, standard_deviation, exposure_value, occ_year, occ_month, occ_day
11, 2617 ,2100223, 8535.93, 16043.74, 137875.00, 2617, 1, 1
1, 1650 ,2100258, 1702.56, 4993.81, 62000.00, 1650, 1, 1
3, 1650 ,2100258, 653.02, 1737.03, 415543.94, 1650, 1, 1
4, 1650 ,2100258, 218.02, 980.55, 138156.72, 1650, 1, 1
5, 1650 ,2100258, 180.76, 1250.99, 219837.00, 1650, 1, 1
6, 1650 ,2100258, 115.73, 537.13, 26947.97, 1650, 1, 1
7, 1650 ,2100258, 194.26, 715.39, 87186.00, 1650, 1, 1
8, 1650 ,2100258, 149.29, 722.17, 36000.00, 1650, 1, 1
2, 457 ,2100295, 2660.86, 6804.95, 66020.00, 457, 1, 1
3, 457 ,2100295, 16802.05, 15837.25, 415543.94, 457, 1, 1
4, 457 ,2100295, 7120.81, 9896.51, 138156.72, 457, 1, 1
5, 457 ,2100295, 8090.90, 14010.52, 219837.00, 457, 1, 1
12, 457 ,2100295, 13705.29, 18114.31, 349701.97, 457, 1, 1
13, 457 ,2100295, 6422.91, 7880.78, 159591.42, 457, 1, 1
14, 457 ,2100295, 3493.25, 10508.91, 236585.00, 457, 1, 1
15, 457 ,2100295, 9005.11, 18666.06, 476871.03, 457, 1, 1
16, 457 ,2100295, 7986.39, 14494.60, 352756.00, 457, 1, 1
17, 457 ,2100295, 3246.56, 7287.21, 174428.61, 457, 1, 1
18, 457 ,2100295, 18611.66, 30046.23, 929730.00, 457, 1, 1
